Id_data;Date;Observateur;Id_site;Etat_bio;Etat;Biotope;Site;Gps_latitude;Gps_longitude;Id_ecoute;Duree;Time;Protocol;Regne;Famille;Genre;Espece;Nom_sc;Nom_co;Taxonomic Order;Count
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE20;5;8:47 AM;eBird - Stationary Count;Animalia;Columbidae;Zenaida;aurita;Zenaida aurita;Tourterelle à  queue carrée;2320;1
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE19;5;8:37 AM;eBird - Stationary Count;Animalia;Ardeidae;Bubulcus;ibis;Bubulcus ibis;Héron garde-boeufs;7170;1
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE21;5;8:42 AM;eBird - Stationary Count;Animalia;Ardeidae;Bubulcus;ibis;Bubulcus ibis;Héron garde-boeufs;7170;2
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE20;5;8:47 AM;eBird - Stationary Count;Animalia;Ardeidae;Bubulcus;ibis;Bubulcus ibis;Héron garde-boeufs;7170;1
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE20;5;8:47 AM;eBird - Stationary Count;Animalia;Falconidae;Falco;sparverius;Falco sparverius;Crécerelle d'Amérique;11407;2
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE19;5;8:37 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;5
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE21;5;8:42 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE20;5;8:47 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;1
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE21;5;8:42 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;1
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE20;5;8:47 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;1
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE19;5;8:37 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE21;5;8:42 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE20;5;8:47 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE19;5;8:37 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;2
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE21;5;8:42 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE20;5;8:47 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE22;5;6:52 AM;eBird - Stationary Count;Animalia;Columbidae;Columbina;passerina;Columbina passerina;Colombe à  queue noire;2176;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE23;5;6:41 AM;eBird - Stationary Count;Animalia;Columbidae;Zenaida;aurita;Zenaida aurita;Tourterelle à  queue carrée;2320;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE24;5;6:47 AM;eBird - Stationary Count;Animalia;Columbidae;Zenaida;aurita;Zenaida aurita;Tourterelle à  queue carrée;2320;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE24;5;6:47 AM;eBird - Stationary Count;Animalia;Trochilidae;Eulampis;holosericeus;Eulampis holosericeus;Colibri falle-vert;4269;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE22;5;6:52 AM;eBird - Stationary Count;Animalia;Ardeidae;Egretta;thula;Egretta thula;Aigrette neigeuse;7152;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE22;5;6:52 AM;eBird - Stationary Count;Animalia;Ardeidae;Bubulcus;ibis;Bubulcus ibis;Héron garde-boeufs;7170;3
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE23;5;6:41 AM;eBird - Stationary Count;Animalia;Ardeidae;Butorides;virescens;Butorides virescens;Héron vert;7183;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE24;5;6:47 AM;eBird - Stationary Count;Animalia;Ardeidae;Butorides;virescens;Butorides virescens;Héron vert;7183;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE22;5;6:52 AM;eBird - Stationary Count;Animalia;Ardeidae;Butorides;virescens;Butorides virescens;Héron vert;7183;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE23;5;6:41 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE24;5;6:47 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE22;5;6:52 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE23;5;6:41 AM;eBird - Stationary Count;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE24;5;6:47 AM;eBird - Stationary Count;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;2
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE23;5;6:41 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;2
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE24;5;6:47 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;7
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE22;5;6:52 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;2
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE23;5;6:41 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;2
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE24;5;6:47 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;2
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE22;5;6:52 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE23;5;6:41 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE22;5;6:52 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE24;5;6:47 AM;eBird - Stationary Count;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE22;5;6:52 AM;eBird - Stationary Count;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;1
;18/04/2021;Anthony LEVESQUE;B1BP;B1;1;B;A_Belle-Plaine;16.2928888;-61.5251075;B1BPE22;5;6:52 AM;eBird - Stationary Count;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1
;18/04/2021;Anthony LEVESQUE;B1GO;B1;1;B;A_Golconde;16.2997557;-61.5238737;B1GOE25;5;8:22 AM;eBird - Stationary Count;Animalia;Ardeidae;Bubulcus;ibis;Bubulcus ibis;Héron garde-boeufs;7170;2
;18/04/2021;Anthony LEVESQUE;B1GO;B1;1;B;A_Golconde;16.2997557;-61.5238737;B1GOE26;5;8:11 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;1
;18/04/2021;Anthony LEVESQUE;B1GO;B1;1;B;A_Golconde;16.2997557;-61.5238737;B1GOE27;5;8:16 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;1
;18/04/2021;Anthony LEVESQUE;B1GO;B1;1;B;A_Golconde;16.2997557;-61.5238737;B1GOE25;5;8:22 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;1
;18/04/2021;Anthony LEVESQUE;B1GO;B1;1;B;A_Golconde;16.2997557;-61.5238737;B1GOE26;5;8:11 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;2
;18/04/2021;Anthony LEVESQUE;B1GO;B1;1;B;A_Golconde;16.2997557;-61.5238737;B1GOE27;5;8:16 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;2
;18/04/2021;Anthony LEVESQUE;B1GO;B1;1;B;A_Golconde;16.2997557;-61.5238737;B1GOE26;5;8:11 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;18/04/2021;Anthony LEVESQUE;B1GO;B1;1;B;A_Golconde;16.2997557;-61.5238737;B1GOE27;5;8:16 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;18/04/2021;Anthony LEVESQUE;B1GO;B1;1;B;A_Golconde;16.2997557;-61.5238737;B1GOE25;5;8:22 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE28;5;5:56 AM;eBird - Stationary Count;Animalia;Columbidae;Zenaida;aurita;Zenaida aurita;Tourterelle à  queue carrée;2320;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE29;5;5:46 AM;eBird - Stationary Count;Animalia;Ardeidae;Ardea;alba;Ardea alba;Grande Aigrette;7124;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE30;5;5:51 AM;eBird - Stationary Count;Animalia;Ardeidae;Ardea;alba;Ardea alba;Grande Aigrette;7124;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE29;5;5:46 AM;eBird - Stationary Count;Animalia;Ardeidae;Bubulcus;ibis;Bubulcus ibis;Héron garde-boeufs;7170;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE30;5;5:51 AM;eBird - Stationary Count;Animalia;Ardeidae;Bubulcus;ibis;Bubulcus ibis;Héron garde-boeufs;7170;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE29;5;5:46 AM;eBird - Stationary Count;Animalia;Ardeidae;Butorides;virescens;Butorides virescens;Héron vert;7183;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE30;5;5:51 AM;eBird - Stationary Count;Animalia;Ardeidae;Butorides;virescens;Butorides virescens;Héron vert;7183;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE28;5;5:56 AM;eBird - Stationary Count;Animalia;Ardeidae;Butorides;virescens;Butorides virescens;Héron vert;7183;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE30;5;5:51 AM;eBird - Stationary Count;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE28;5;5:56 AM;eBird - Stationary Count;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;2
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE29;5;5:46 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE30;5;5:51 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE28;5;5:56 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE28;5;5:56 AM;eBird - Stationary Count;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE29;5;5:46 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;2
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE30;5;5:51 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;4
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE28;5;5:56 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;4
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE29;5;5:46 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE30;5;5:51 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE28;5;5:56 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE29;5;5:46 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE30;5;5:51 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE28;5;5:56 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE29;5;5:46 AM;eBird - Stationary Count;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;1
;19/04/2021;Anthony LEVESQUE;B1PI;B1;1;B;MAE_Pierrefite;16.3243373;-61.5179811;B1PIE30;5;5:51 AM;eBird - Stationary Count;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;1
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE31;5;7:32 AM;eBird - Stationary Count;Animalia;Trochilidae;Orthorhyncus;cristatus;Orthorhyncus cristatus;Colibri huppé;4755;1
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE32;5;7:37 AM;eBird - Stationary Count;Animalia;Trochilidae;Orthorhyncus;cristatus;Orthorhyncus cristatus;Colibri huppé;4755;1
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE33;5;7:42 AM;eBird - Stationary Count;Animalia;Trochilidae;Orthorhyncus;cristatus;Orthorhyncus cristatus;Colibri huppé;4755;2
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE31;5;7:32 AM;eBird - Stationary Count;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;1
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE32;5;7:37 AM;eBird - Stationary Count;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;1
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE33;5;7:42 AM;eBird - Stationary Count;Animalia;Estrildidae;Lonchura;punctulata;Lonchura punctulata;Capucin damier;30145;1
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE32;5;7:37 AM;eBird - Stationary Count;Animalia;Icteridae;Molothrus;bonariensis;Molothrus bonariensis;Vacher luisant;32541;2
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE33;5;7:42 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;2
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE31;5;7:32 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;2
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE32;5;7:37 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;3
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE33;5;7:42 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;2
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE31;5;7:32 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;3
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE32;5;7:37 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;3
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE33;5;7:42 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;3
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE31;5;7:32 AM;eBird - Stationary Count;Animalia;Thraupidae;Melanospiza;bicolor;Melanospiza bicolor;Sporophile cici;34372;1
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE32;5;7:37 AM;eBird - Stationary Count;Animalia;Thraupidae;Melanospiza;bicolor;Melanospiza bicolor;Sporophile cici;34372;2
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE33;5;7:42 AM;eBird - Stationary Count;Animalia;Thraupidae;Melanospiza;bicolor;Melanospiza bicolor;Sporophile cici;34372;1
;19/04/2021;Anthony LEVESQUE;B1RO;B1;1;B;MAE_Rotours;16.3372597;-61.4657961;B1ROE31;5;7:32 AM;eBird - Stationary Count;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1
;19/04/2021;Anthony LEVESQUE;B1MA;B1;1;B;PC_Maisoncelle;16.3671139;-61.4742629;B1MAE34;5;8:49 AM;eBird - Stationary Count;Animalia;Columbidae;Zenaida;aurita;Zenaida aurita;Tourterelle à  queue carrée;2320;1
;19/04/2021;Anthony LEVESQUE;B1MA;B1;1;B;PC_Maisoncelle;16.3671139;-61.4742629;B1MAE35;5;8:54 AM;eBird - Stationary Count;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;1
;19/04/2021;Anthony LEVESQUE;B1MA;B1;1;B;PC_Maisoncelle;16.3671139;-61.4742629;B1MAE36;5;8:43 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;2
;19/04/2021;Anthony LEVESQUE;B1MA;B1;1;B;PC_Maisoncelle;16.3671139;-61.4742629;B1MAE34;5;8:49 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;1
;19/04/2021;Anthony LEVESQUE;B1MA;B1;1;B;PC_Maisoncelle;16.3671139;-61.4742629;B1MAE35;5;8:54 AM;eBird - Stationary Count;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;1
;19/04/2021;Anthony LEVESQUE;B1MA;B1;1;B;PC_Maisoncelle;16.3671139;-61.4742629;B1MAE36;5;8:43 AM;eBird - Stationary Count;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;1
;19/04/2021;Anthony LEVESQUE;B1MA;B1;1;B;PC_Maisoncelle;16.3671139;-61.4742629;B1MAE34;5;8:49 AM;eBird - Stationary Count;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;1
;19/04/2021;Anthony LEVESQUE;B1MA;B1;1;B;PC_Maisoncelle;16.3671139;-61.4742629;B1MAE36;5;8:43 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;19/04/2021;Anthony LEVESQUE;B1MA;B1;1;B;PC_Maisoncelle;16.3671139;-61.4742629;B1MAE34;5;8:49 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;2
;19/04/2021;Anthony LEVESQUE;B1MA;B1;1;B;PC_Maisoncelle;16.3671139;-61.4742629;B1MAE35;5;8:54 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;3
;19/04/2021;Anthony LEVESQUE;B1MA;B1;1;B;PC_Maisoncelle;16.3671139;-61.4742629;B1MAE36;5;8:43 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;2
;19/04/2021;Anthony LEVESQUE;B1MA;B1;1;B;PC_Maisoncelle;16.3671139;-61.4742629;B1MAE34;5;8:49 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1
;19/04/2021;Anthony LEVESQUE;B1MA;B1;1;B;PC_Maisoncelle;16.3671139;-61.4742629;B1MAE35;5;8:54 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1
