"","ident","Carte","Profil","Choix","enqueteur","sexe","age","ann_insta","commun_exp","form_gen","form_agri","pc_fvd","pc_ferm","adh_group","adh_sica","adh_cuma","sau","s_ignames","s_autr_tuber","s_banane","s_canne","s_prairie","s_meca","conduite_ig","acti_agri","uth","uth_ig","success","revenu_agri","ig_annees","ig_prod_prin","ig_part_revenu","ig_lev_rev","ig_lev_diversif","ig_chaque_ann","ig_nb_var_cult","ig_semenceau","ig_assoc_var","ig_fr_maladie","ig_fr_temps_trav","ig_fr_dispo_plant","ig_fr_cout_prod","ig_fr_vol","ig_fr_eau","ig_fr_cons_plant","pb_dispo_sem","ig_av_s2","ig_av_nb_var","attri_cout","attri_nb_var","attri_dispo","attri_engage","Q4.03","Q4.06","Q4.09","Q4.13","Q4.15","Q4.18","Q4.22","Q4.24","fut_acha_sem_qual","futur_prod_ig971","futur_conso_ig971","carte","profil","cout_sem","nb_varietes","dispo_sem","engage"
"445","AM25","c5",2,"0","AM","H",44,"1998","PETIT - CANAL","Secondaire court","BEPA","100%","0.00%",0,1,0,5.4,0.4,0,0,3.8,0,5.4,"A PLAT","40%",1,0.5,1,"50-75",20,0,"0-25",1,0,1,4,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",2,1,4,3,1,1,1,1,1,1,"1","1","75%","AUGMENTATION","AUGMENTATION",5,0,0,0,0,0
"446","AM25","c5",2,"0","AM","H",44,"1998","PETIT - CANAL","Secondaire court","BEPA","100%","0.00%",0,1,0,5.4,0.4,0,0,3.8,0,5.4,"A PLAT","40%",1,0.5,1,"50-75",20,0,"0-25",1,0,1,4,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",2,1,4,3,1,1,1,1,1,1,"1","1","75%","AUGMENTATION","AUGMENTATION",5,1,3.5,15,0.25,1
"447","AM25","c5",2,"1","AM","H",44,"1998","PETIT - CANAL","Secondaire court","BEPA","100%","0.00%",0,1,0,5.4,0.4,0,0,3.8,0,5.4,"A PLAT","40%",1,0.5,1,"50-75",20,0,"0-25",1,0,1,4,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",2,1,4,3,1,1,1,1,1,1,"1","1","75%","AUGMENTATION","AUGMENTATION",5,2,2.5,15,1,1
"448","AM25","c6",1,"0","AM","H",44,"1998","PETIT - CANAL","Secondaire court","BEPA","100%","0.00%",0,1,0,5.4,0.4,0,0,3.8,0,5.4,"A PLAT","40%",1,0.5,1,"50-75",20,0,"0-25",1,0,1,4,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",2,1,4,3,1,1,1,1,1,1,"1","1","75%","AUGMENTATION","AUGMENTATION",6,0,0,0,0,0
"449","AM25","c6",1,"1","AM","H",44,"1998","PETIT - CANAL","Secondaire court","BEPA","100%","0.00%",0,1,0,5.4,0.4,0,0,3.8,0,5.4,"A PLAT","40%",1,0.5,1,"50-75",20,0,"0-25",1,0,1,4,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",2,1,4,3,1,1,1,1,1,1,"1","1","75%","AUGMENTATION","AUGMENTATION",6,1,2.5,15,0.25,0
"450","AM25","c6",1,"0","AM","H",44,"1998","PETIT - CANAL","Secondaire court","BEPA","100%","0.00%",0,1,0,5.4,0.4,0,0,3.8,0,5.4,"A PLAT","40%",1,0.5,1,"50-75",20,0,"0-25",1,0,1,4,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",2,1,4,3,1,1,1,1,1,1,"1","1","75%","AUGMENTATION","AUGMENTATION",6,2,1.5,5,0.25,1
"451","AM26","c1",1,"0","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",1,0,0,0,0,0
"452","AM26","c1",1,"1","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",1,1,3.5,5,1,0
"453","AM26","c1",1,"0","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",1,2,3.5,15,0.25,1
"454","AM26","c2",2,"0","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",2,0,0,0,0,0
"455","AM26","c2",2,"0","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",2,1,1.5,15,1,0
"456","AM26","c2",2,"1","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",2,2,2.5,15,0.25,0
"457","AM26","c3",2,"0","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",3,0,0,0,0,0
"458","AM26","c3",2,"0","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",3,1,2.5,15,1,1
"459","AM26","c3",2,"1","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",3,2,3.5,5,1,0
"460","AM26","c4",2,"0","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",4,0,0,0,0,0
"461","AM26","c4",2,"0","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",4,1,1.5,5,0.25,1
"462","AM26","c4",2,"1","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",4,2,1.5,15,1,0
"463","AM26","c5",0,"1","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",5,0,0,0,0,0
"464","AM26","c5",0,"0","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",5,1,3.5,15,0.25,1
"465","AM26","c5",0,"0","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",5,2,2.5,15,1,1
"466","AM26","c6",0,"1","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",6,0,0,0,0,0
"467","AM26","c6",0,"0","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",6,1,2.5,15,0.25,0
"468","AM26","c6",0,"0","AM","H",44,"2013","LE MOULE","Secondaire court","Sur le tas","40.00%","60.00%",0,1,0,3.2,0.4,0,0,0.8,2,1.2,"TUTEUREE","20%",0.7,0.5,1,"0-25",10,0,"0-25",0,0,1,2,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"AUGMENTATION","MAINTIEN",1,2,3,4,1,1,1,0,1,1,"1","1","25%","AUGMENTATION","AUGMENTATION",6,2,1.5,5,0.25,1
"469","AM27","c1",1,"0","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",1,0,0,0,0,0
"470","AM27","c1",1,"1","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",1,1,3.5,5,1,0
"471","AM27","c1",1,"0","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",1,2,3.5,15,0.25,1
"472","AM27","c2",1,"0","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",2,0,0,0,0,0
"473","AM27","c2",1,"1","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",2,1,1.5,15,1,0
"474","AM27","c2",1,"0","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",2,2,2.5,15,0.25,0
"475","AM27","c3",1,"0","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",3,0,0,0,0,0
"476","AM27","c3",1,"1","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",3,1,2.5,15,1,1
"477","AM27","c3",1,"0","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",3,2,3.5,5,1,0
"478","AM27","c4",2,"0","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",4,0,0,0,0,0
"479","AM27","c4",2,"0","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",4,1,1.5,5,0.25,1
"480","AM27","c4",2,"1","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",4,2,1.5,15,1,0
"481","AM27","c5",2,"0","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",5,0,0,0,0,0
"482","AM27","c5",2,"0","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",5,1,3.5,15,0.25,1
"483","AM27","c5",2,"1","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",5,2,2.5,15,1,1
"484","AM27","c6",2,"0","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",6,0,0,0,0,0
"485","AM27","c6",2,"0","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",6,1,2.5,15,0.25,0
"486","AM27","c6",2,"1","AM","H",84,"1979","SAINT FRANCOIS","Superieur","Sur le tas","100%","0.00%",0,1,0,13,0.2,0.4,0,3,9.2,3.8,"A PLAT","100%",2,0.25,0,"0-25",15,0,"0-25",0,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",3,2,1,4,1,1,1,1,1,0,"0","1","25%","PAS DE CHANGEMENT","PAS DE CHANGEMENT",6,2,1.5,5,0.25,1
"487","AM28","c1",1,"0","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",1,0,0,0,0,0
"488","AM28","c1",1,"1","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",1,1,3.5,5,1,0
"489","AM28","c1",1,"0","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",1,2,3.5,15,0.25,1
"490","AM28","c2",2,"0","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",2,0,0,0,0,0
"491","AM28","c2",2,"0","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",2,1,1.5,15,1,0
"492","AM28","c2",2,"1","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",2,2,2.5,15,0.25,0
"493","AM28","c3",2,"0","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",3,0,0,0,0,0
"494","AM28","c3",2,"0","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",3,1,2.5,15,1,1
"495","AM28","c3",2,"1","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",3,2,3.5,5,1,0
"496","AM28","c4",2,"0","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",4,0,0,0,0,0
"497","AM28","c4",2,"0","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",4,1,1.5,5,0.25,1
"498","AM28","c4",2,"1","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",4,2,1.5,15,1,0
"499","AM28","c5",0,"1","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",5,0,0,0,0,0
"500","AM28","c5",0,"0","AM","H",62,"1979","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,0,0,2.5,0.5,0,0,2,0,0.5,"A PLAT","100%",2,1,1,"75-100",28,0,"25-50",1,0,1,3,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"NSP","MAINTIEN",1,4,2,3,0,1,0,0,0,0,"0","NSP","0%","AUGMENTATION","AUGMENTATION",5,1,3.5,15,0.25,1
